employer_key,employer_code,employer_name,company_type,industry,sector,hq_country,hq_state,hq_city,website,linkedin_company_url,size_bucket,sponsor_f1_flag,remote_friendly_flag,diversity_program_flag,talent_partner_flag,last_engagement_date,employer_rating,created_at,updated_at,products,slu_relation,logo_url
343,EMP0343,Company 343,SMB,Healthcare,Nonprofit,USA,TX,Austin,https://company343.com,https://linkedin.com/company/company343,1000+,1,1,0,0,2020-12-09,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
344,EMP0344,Company 344,Enterprise,Finance,Private,USA,NY,New York,https://company344.com,https://linkedin.com/company/company344,1-49,0,0,0,1,2020-12-10,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
345,EMP0345,Company 345,Gov,Retail,Public,USA,WA,Seattle,https://company345.com,https://linkedin.com/company/company345,50-199,1,1,1,0,2020-12-11,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
346,EMP0346,Company 346,Nonprofit,Education,Gov,USA,MA,Boston,https://company346.com,https://linkedin.com/company/company346,200-999,0,0,0,0,2020-12-12,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
347,EMP0347,Company 347,Other,Manufacturing,Nonprofit,USA,GA,Atlanta,https://company347.com,https://linkedin.com/company/company347,1000+,1,1,0,0,2020-12-13,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
348,EMP0348,Company 348,Startup,Consulting,Private,USA,AZ,Phoenix,https://company348.com,https://linkedin.com/company/company348,1-49,0,0,1,1,2020-12-14,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
349,EMP0349,Company 349,SMB,Media,Public,USA,NC,Charlotte,https://company349.com,https://linkedin.com/company/company349,50-199,1,1,0,0,2020-12-15,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
350,EMP0350,Company 350,Enterprise,Aerospace,Gov,USA,MO,St. Louis,https://company350.com,https://linkedin.com/company/company350,200-999,0,0,0,0,2020-12-16,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
351,EMP0351,Company 351,Gov,Technology,Nonprofit,USA,IL,Chicago,https://company351.com,https://linkedin.com/company/company351,1000+,1,1,1,0,2020-12-17,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
352,EMP0352,Company 352,Nonprofit,Healthcare,Private,USA,CA,Mountain View,https://company352.com,https://linkedin.com/company/company352,1-49,0,0,0,1,2020-12-18,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
353,EMP0353,Company 353,Other,Finance,Public,USA,TX,Austin,https://company353.com,https://linkedin.com/company/company353,50-199,1,1,0,0,2020-12-19,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
354,EMP0354,Company 354,Startup,Retail,Gov,USA,NY,New York,https://company354.com,https://linkedin.com/company/company354,200-999,0,0,1,0,2020-12-20,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
355,EMP0355,Company 355,SMB,Education,Nonprofit,USA,WA,Seattle,https://company355.com,https://linkedin.com/company/company355,1000+,1,1,0,0,2020-12-21,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
356,EMP0356,Company 356,Enterprise,Manufacturing,Private,USA,MA,Boston,https://company356.com,https://linkedin.com/company/company356,1-49,0,0,0,1,2020-12-22,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
357,EMP0357,Company 357,Gov,Consulting,Public,USA,GA,Atlanta,https://company357.com,https://linkedin.com/company/company357,50-199,1,1,1,0,2020-12-23,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
358,EMP0358,Company 358,Nonprofit,Media,Gov,USA,AZ,Phoenix,https://company358.com,https://linkedin.com/company/company358,200-999,0,0,0,0,2020-12-24,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
359,EMP0359,Company 359,Other,Aerospace,Nonprofit,USA,NC,Charlotte,https://company359.com,https://linkedin.com/company/company359,1000+,1,1,0,0,2020-12-25,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
360,EMP0360,Company 360,Startup,Technology,Private,USA,MO,St. Louis,https://company360.com,https://linkedin.com/company/company360,1-49,0,0,1,1,2020-12-26,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
361,EMP0361,Company 361,SMB,Healthcare,Public,USA,IL,Chicago,https://company361.com,https://linkedin.com/company/company361,50-199,1,1,0,0,2020-12-27,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
362,EMP0362,Company 362,Enterprise,Finance,Gov,USA,CA,Mountain View,https://company362.com,https://linkedin.com/company/company362,200-999,0,0,0,0,2020-12-28,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
363,EMP0363,Company 363,Gov,Retail,Nonprofit,USA,TX,Austin,https://company363.com,https://linkedin.com/company/company363,1000+,1,1,1,0,2020-12-29,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
364,EMP0364,Company 364,Nonprofit,Education,Private,USA,NY,New York,https://company364.com,https://linkedin.com/company/company364,1-49,0,0,0,1,2020-12-30,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
365,EMP0365,Company 365,Other,Manufacturing,Public,USA,WA,Seattle,https://company365.com,https://linkedin.com/company/company365,50-199,1,1,0,0,2020-12-31,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
366,EMP0366,Company 366,Startup,Consulting,Gov,USA,MA,Boston,https://company366.com,https://linkedin.com/company/company366,200-999,0,0,1,0,2021-01-01,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
367,EMP0367,Company 367,SMB,Media,Nonprofit,USA,GA,Atlanta,https://company367.com,https://linkedin.com/company/company367,1000+,1,1,0,0,2021-01-02,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
368,EMP0368,Company 368,Enterprise,Aerospace,Private,USA,AZ,Phoenix,https://company368.com,https://linkedin.com/company/company368,1-49,0,0,0,1,2021-01-03,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
369,EMP0369,Company 369,Gov,Technology,Public,USA,NC,Charlotte,https://company369.com,https://linkedin.com/company/company369,50-199,1,1,1,0,2021-01-04,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
370,EMP0370,Company 370,Nonprofit,Healthcare,Gov,USA,MO,St. Louis,https://company370.com,https://linkedin.com/company/company370,200-999,0,0,0,0,2021-01-05,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
371,EMP0371,Company 371,Other,Finance,Nonprofit,USA,IL,Chicago,https://company371.com,https://linkedin.com/company/company371,1000+,1,1,0,0,2021-01-06,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
372,EMP0372,Company 372,Startup,Retail,Private,USA,CA,Mountain View,https://company372.com,https://linkedin.com/company/company372,1-49,0,0,1,1,2021-01-07,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
373,EMP0373,Company 373,SMB,Education,Public,USA,TX,Austin,https://company373.com,https://linkedin.com/company/company373,50-199,1,1,0,0,2021-01-08,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
374,EMP0374,Company 374,Enterprise,Manufacturing,Gov,USA,NY,New York,https://company374.com,https://linkedin.com/company/company374,200-999,0,0,0,0,2021-01-09,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
375,EMP0375,Company 375,Gov,Consulting,Nonprofit,USA,WA,Seattle,https://company375.com,https://linkedin.com/company/company375,1000+,1,1,1,0,2021-01-10,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
376,EMP0376,Company 376,Nonprofit,Media,Private,USA,MA,Boston,https://company376.com,https://linkedin.com/company/company376,1-49,0,0,0,1,2021-01-11,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
377,EMP0377,Company 377,Other,Aerospace,Public,USA,GA,Atlanta,https://company377.com,https://linkedin.com/company/company377,50-199,1,1,0,0,2021-01-12,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
378,EMP0378,Company 378,Startup,Technology,Gov,USA,AZ,Phoenix,https://company378.com,https://linkedin.com/company/company378,200-999,0,0,1,0,2021-01-13,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
379,EMP0379,Company 379,SMB,Healthcare,Nonprofit,USA,NC,Charlotte,https://company379.com,https://linkedin.com/company/company379,1000+,1,1,0,0,2021-01-14,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
380,EMP0380,Company 380,Enterprise,Finance,Private,USA,MO,St. Louis,https://company380.com,https://linkedin.com/company/company380,1-49,0,0,0,1,2021-01-15,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
381,EMP0381,Company 381,Gov,Retail,Public,USA,IL,Chicago,https://company381.com,https://linkedin.com/company/company381,50-199,1,1,1,0,2021-01-16,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
382,EMP0382,Company 382,Nonprofit,Education,Gov,USA,CA,Mountain View,https://company382.com,https://linkedin.com/company/company382,200-999,0,0,0,0,2021-01-17,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
383,EMP0383,Company 383,Other,Manufacturing,Nonprofit,USA,TX,Austin,https://company383.com,https://linkedin.com/company/company383,1000+,1,1,0,0,2021-01-18,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
384,EMP0384,Company 384,Startup,Consulting,Private,USA,NY,New York,https://company384.com,https://linkedin.com/company/company384,1-49,0,0,1,1,2021-01-19,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
385,EMP0385,Company 385,SMB,Media,Public,USA,WA,Seattle,https://company385.com,https://linkedin.com/company/company385,50-199,1,1,0,0,2021-01-20,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
386,EMP0386,Company 386,Enterprise,Aerospace,Gov,USA,MA,Boston,https://company386.com,https://linkedin.com/company/company386,200-999,0,0,0,0,2021-01-21,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
387,EMP0387,Company 387,Gov,Technology,Nonprofit,USA,GA,Atlanta,https://company387.com,https://linkedin.com/company/company387,1000+,1,1,1,0,2021-01-22,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
388,EMP0388,Company 388,Nonprofit,Healthcare,Private,USA,AZ,Phoenix,https://company388.com,https://linkedin.com/company/company388,1-49,0,0,0,1,2021-01-23,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
389,EMP0389,Company 389,Other,Finance,Public,USA,NC,Charlotte,https://company389.com,https://linkedin.com/company/company389,50-199,1,1,0,0,2021-01-24,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
390,EMP0390,Company 390,Startup,Retail,Gov,USA,MO,St. Louis,https://company390.com,https://linkedin.com/company/company390,200-999,0,0,1,0,2021-01-25,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
391,EMP0391,Company 391,SMB,Education,Nonprofit,USA,IL,Chicago,https://company391.com,https://linkedin.com/company/company391,1000+,1,1,0,0,2021-01-26,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
392,EMP0392,Company 392,Enterprise,Manufacturing,Private,USA,CA,Mountain View,https://company392.com,https://linkedin.com/company/company392,1-49,0,0,0,1,2021-01-27,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
393,EMP0393,Company 393,Gov,Consulting,Public,USA,TX,Austin,https://company393.com,https://linkedin.com/company/company393,50-199,1,1,1,0,2021-01-28,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
394,EMP0394,Company 394,Nonprofit,Media,Gov,USA,NY,New York,https://company394.com,https://linkedin.com/company/company394,200-999,0,0,0,0,2021-01-29,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
395,EMP0395,Company 395,Other,Aerospace,Nonprofit,USA,WA,Seattle,https://company395.com,https://linkedin.com/company/company395,1000+,1,1,0,0,2021-01-30,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
396,EMP0396,Company 396,Startup,Technology,Private,USA,MA,Boston,https://company396.com,https://linkedin.com/company/company396,1-49,0,0,1,1,2021-01-31,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
397,EMP0397,Company 397,SMB,Healthcare,Public,USA,GA,Atlanta,https://company397.com,https://linkedin.com/company/company397,50-199,1,1,0,0,2021-02-01,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
398,EMP0398,Company 398,Enterprise,Finance,Gov,USA,AZ,Phoenix,https://company398.com,https://linkedin.com/company/company398,200-999,0,0,0,0,2021-02-02,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
399,EMP0399,Company 399,Gov,Retail,Nonprofit,USA,NC,Charlotte,https://company399.com,https://linkedin.com/company/company399,1000+,1,1,1,0,2021-02-03,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
400,EMP0400,Company 400,Nonprofit,Education,Private,USA,MO,St. Louis,https://company400.com,https://linkedin.com/company/company400,1-49,0,0,0,1,2021-02-04,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
401,EMP0401,Company 401,Other,Manufacturing,Public,USA,IL,Chicago,https://company401.com,https://linkedin.com/company/company401,50-199,1,1,0,0,2021-02-05,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
402,EMP0402,Company 402,Startup,Consulting,Gov,USA,CA,Mountain View,https://company402.com,https://linkedin.com/company/company402,200-999,0,0,1,0,2021-02-06,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
403,EMP0403,Company 403,SMB,Media,Nonprofit,USA,TX,Austin,https://company403.com,https://linkedin.com/company/company403,1000+,1,1,0,0,2021-02-07,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
404,EMP0404,Company 404,Enterprise,Aerospace,Private,USA,NY,New York,https://company404.com,https://linkedin.com/company/company404,1-49,0,0,0,1,2021-02-08,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
405,EMP0405,Company 405,Gov,Technology,Public,USA,WA,Seattle,https://company405.com,https://linkedin.com/company/company405,50-199,1,1,1,0,2021-02-09,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
406,EMP0406,Company 406,Nonprofit,Healthcare,Gov,USA,MA,Boston,https://company406.com,https://linkedin.com/company/company406,200-999,0,0,0,0,2021-02-10,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
407,EMP0407,Company 407,Other,Finance,Nonprofit,USA,GA,Atlanta,https://company407.com,https://linkedin.com/company/company407,1000+,1,1,0,0,2021-02-11,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
408,EMP0408,Company 408,Startup,Retail,Private,USA,AZ,Phoenix,https://company408.com,https://linkedin.com/company/company408,1-49,0,0,1,1,2021-02-12,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
409,EMP0409,Company 409,SMB,Education,Public,USA,NC,Charlotte,https://company409.com,https://linkedin.com/company/company409,50-199,1,1,0,0,2021-02-13,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
410,EMP0410,Company 410,Enterprise,Manufacturing,Gov,USA,MO,St. Louis,https://company410.com,https://linkedin.com/company/company410,200-999,0,0,0,0,2021-02-14,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
411,EMP0411,Company 411,Gov,Consulting,Nonprofit,USA,IL,Chicago,https://company411.com,https://linkedin.com/company/company411,1000+,1,1,1,0,2021-02-15,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
412,EMP0412,Company 412,Nonprofit,Media,Private,USA,CA,Mountain View,https://company412.com,https://linkedin.com/company/company412,1-49,0,0,0,1,2021-02-16,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
413,EMP0413,Company 413,Other,Aerospace,Public,USA,TX,Austin,https://company413.com,https://linkedin.com/company/company413,50-199,1,1,0,0,2021-02-17,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
414,EMP0414,Company 414,Startup,Technology,Gov,USA,NY,New York,https://company414.com,https://linkedin.com/company/company414,200-999,0,0,1,0,2021-02-18,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
415,EMP0415,Company 415,SMB,Healthcare,Nonprofit,USA,WA,Seattle,https://company415.com,https://linkedin.com/company/company415,1000+,1,1,0,0,2021-02-19,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
416,EMP0416,Company 416,Enterprise,Finance,Private,USA,MA,Boston,https://company416.com,https://linkedin.com/company/company416,1-49,0,0,0,1,2021-02-20,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
417,EMP0417,Company 417,Gov,Retail,Public,USA,GA,Atlanta,https://company417.com,https://linkedin.com/company/company417,50-199,1,1,1,0,2021-02-21,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
418,EMP0418,Company 418,Nonprofit,Education,Gov,USA,AZ,Phoenix,https://company418.com,https://linkedin.com/company/company418,200-999,0,0,0,0,2021-02-22,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
419,EMP0419,Company 419,Other,Manufacturing,Nonprofit,USA,NC,Charlotte,https://company419.com,https://linkedin.com/company/company419,1000+,1,1,0,0,2021-02-23,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
420,EMP0420,Company 420,Startup,Consulting,Private,USA,MO,St. Louis,https://company420.com,https://linkedin.com/company/company420,1-49,0,0,1,1,2021-02-24,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
421,EMP0421,Company 421,SMB,Media,Public,USA,IL,Chicago,https://company421.com,https://linkedin.com/company/company421,50-199,1,1,0,0,2021-02-25,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
422,EMP0422,Company 422,Enterprise,Aerospace,Gov,USA,CA,Mountain View,https://company422.com,https://linkedin.com/company/company422,200-999,0,0,0,0,2021-02-26,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
423,EMP0423,Company 423,Gov,Technology,Nonprofit,USA,TX,Austin,https://company423.com,https://linkedin.com/company/company423,1000+,1,1,1,0,2021-02-27,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
424,EMP0424,Company 424,Nonprofit,Healthcare,Private,USA,NY,New York,https://company424.com,https://linkedin.com/company/company424,1-49,0,0,0,1,2021-02-28,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
425,EMP0425,Company 425,Other,Finance,Public,USA,WA,Seattle,https://company425.com,https://linkedin.com/company/company425,50-199,1,1,0,0,2021-03-01,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
426,EMP0426,Company 426,Startup,Retail,Gov,USA,MA,Boston,https://company426.com,https://linkedin.com/company/company426,200-999,0,0,1,0,2021-03-02,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
427,EMP0427,Company 427,SMB,Education,Nonprofit,USA,GA,Atlanta,https://company427.com,https://linkedin.com/company/company427,1000+,1,1,0,0,2021-03-03,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
428,EMP0428,Company 428,Enterprise,Manufacturing,Private,USA,AZ,Phoenix,https://company428.com,https://linkedin.com/company/company428,1-49,0,0,0,1,2021-03-04,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
429,EMP0429,Company 429,Gov,Consulting,Public,USA,NC,Charlotte,https://company429.com,https://linkedin.com/company/company429,50-199,1,1,1,0,2021-03-05,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
430,EMP0430,Company 430,Nonprofit,Media,Gov,USA,MO,St. Louis,https://company430.com,https://linkedin.com/company/company430,200-999,0,0,0,0,2021-03-06,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
431,EMP0431,Company 431,Other,Aerospace,Nonprofit,USA,IL,Chicago,https://company431.com,https://linkedin.com/company/company431,1000+,1,1,0,0,2021-03-07,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
432,EMP0432,Company 432,Startup,Technology,Private,USA,CA,Mountain View,https://company432.com,https://linkedin.com/company/company432,1-49,0,0,1,1,2021-03-08,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
433,EMP0433,Company 433,SMB,Healthcare,Public,USA,TX,Austin,https://company433.com,https://linkedin.com/company/company433,50-199,1,1,0,0,2021-03-09,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
434,EMP0434,Company 434,Enterprise,Finance,Gov,USA,NY,New York,https://company434.com,https://linkedin.com/company/company434,200-999,0,0,0,0,2021-03-10,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
435,EMP0435,Company 435,Gov,Retail,Nonprofit,USA,WA,Seattle,https://company435.com,https://linkedin.com/company/company435,1000+,1,1,1,0,2021-03-11,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
436,EMP0436,Company 436,Nonprofit,Education,Private,USA,MA,Boston,https://company436.com,https://linkedin.com/company/company436,1-49,0,0,0,1,2021-03-12,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
437,EMP0437,Company 437,Other,Manufacturing,Public,USA,GA,Atlanta,https://company437.com,https://linkedin.com/company/company437,50-199,1,1,0,0,2021-03-13,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
438,EMP0438,Company 438,Startup,Consulting,Gov,USA,AZ,Phoenix,https://company438.com,https://linkedin.com/company/company438,200-999,0,0,1,0,2021-03-14,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
439,EMP0439,Company 439,SMB,Media,Nonprofit,USA,NC,Charlotte,https://company439.com,https://linkedin.com/company/company439,1000+,1,1,0,0,2021-03-15,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
440,EMP0440,Company 440,Enterprise,Aerospace,Private,USA,MO,St. Louis,https://company440.com,https://linkedin.com/company/company440,1-49,0,0,0,1,2021-03-16,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
441,EMP0441,Company 441,Gov,Technology,Public,USA,IL,Chicago,https://company441.com,https://linkedin.com/company/company441,50-199,1,1,1,0,2021-03-17,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
442,EMP0442,Company 442,Nonprofit,Healthcare,Gov,USA,CA,Mountain View,https://company442.com,https://linkedin.com/company/company442,200-999,0,0,0,0,2021-03-18,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
