fact_id,student_key,employer_key,contact_key,event_key,event_date_key,hire_date_key,alumni_employee_id_at_employer,participated_university_event_flag,participated_outside_event_flag,alumni_event_flag,applications_submitted,interviews_count,job_offers_count,hired_flag,donations_amount,mentorship_hours,referrals_made,engagement_score,job_role
680,680,680,680,680,20211110,20211114,EMP-00680-00680,0,0,1,2,0,1,1,60.00,6.7,2,2.80,"Security Engineer"
681,681,681,681,681,20211111,20211115,EMP-00681-00681,1,0,0,1,1,1,1,60.67,7.5,0,2.90,"IAM Engineer"
682,682,682,682,682,20211112,20211116,EMP-00682-00682,0,1,0,3,2,0,0,61.33,8.3,1,2.80,"Cyber Professional"
683,683,683,683,683,20211113,20211117,EMP-00683-00683,0,0,1,5,3,0,0,62.00,9.2,2,4.50,SDET
684,684,684,684,684,20211114,20211118,EMP-00684-00684,1,0,0,4,0,0,0,62.67,0.0,0,1.60,"Software Test Engineer"
685,685,685,685,685,20211115,20211119,EMP-00685-00685,0,1,0,1,1,1,1,63.33,0.8,1,1.50,"Software Developer"
686,686,686,686,686,20211116,20211120,EMP-00686-00686,0,0,1,3,2,1,1,64.00,1.7,2,3.20,"Full Stack Developer"
687,687,687,687,687,20211117,20211121,EMP-00687-00687,1,0,0,2,3,0,0,64.67,2.5,0,2.30,"Java Developer"
688,688,688,688,688,20211118,20211122,EMP-00688-00688,0,1,0,4,0,0,0,65.33,3.3,1,3.20,"Python Developer"
689,689,689,689,689,20211119,20211123,EMP-00689-00689,0,0,1,6,1,0,0,66.00,4.2,2,4.90,"Power BI Developer"
690,690,690,690,690,20211120,20211124,EMP-00690-00690,1,0,0,0,2,1,1,66.67,5.0,0,1.00,"Statistics Engineer"
691,691,691,691,691,20211121,20211125,EMP-00691-00691,0,1,0,2,3,1,1,67.33,5.8,1,1.90,HR
692,692,692,692,692,20211122,20211126,EMP-00692-00692,0,0,1,4,0,0,0,68.00,6.7,2,2.60,"Business Analyst"
693,693,693,693,693,20211123,20211127,EMP-00693-00693,1,0,0,3,1,1,0,68.67,7.5,0,2.70,"Scrum Master"
694,694,694,694,694,20211124,20211128,EMP-00694-00694,0,1,0,5,2,0,0,69.33,8.3,1,3.60,"Test Engineer"
695,695,695,695,695,20211125,20211129,EMP-00695-00695,0,0,1,2,3,1,1,70.00,9.2,2,4.30,"Data Test Engineer"
696,696,696,696,696,20211126,20211130,EMP-00696-00696,1,0,0,1,0,1,1,70.67,0.0,0,1.40,"Project Manager"
697,697,697,697,697,20211127,20211201,EMP-00697-00697,0,1,0,3,1,0,0,71.33,0.8,1,1.30,"Data Analyst"
698,698,698,698,698,20211128,20211202,EMP-00698-00698,0,0,1,5,2,0,0,72.00,1.7,2,3.00,"Data Engineer"
699,699,699,699,699,20211129,20211203,EMP-00699-00699,1,0,0,4,3,0,0,72.67,2.5,0,3.10,"AI Engineer"
700,700,700,700,700,20211130,20211204,EMP-00700-00700,0,1,0,1,0,1,1,73.33,3.3,1,3.00,"ML Engineer"
701,701,701,701,701,20211201,20211205,EMP-00701-00701,0,0,1,3,1,1,1,74.00,4.2,2,4.70,"Data Scientist"
702,702,702,702,702,20211202,20211206,EMP-00702-00702,1,0,0,2,2,0,0,74.67,5.0,0,0.80,"Data Specialist"
703,703,703,703,703,20211203,20211207,EMP-00703-00703,0,1,0,4,3,0,0,75.33,5.8,1,1.70,"SecOps Engineer"
704,704,704,704,704,20211204,20211208,EMP-00704-00704,0,0,1,6,0,0,0,76.00,6.7,2,3.40,"Security Engineer"
705,705,705,705,705,20211205,20211209,EMP-00705-00705,1,0,0,0,1,1,1,76.67,7.5,0,2.50,"IAM Engineer"
706,706,706,706,706,20211206,20211210,EMP-00706-00706,0,1,0,2,2,1,1,77.33,8.3,1,3.40,"Cyber Professional"
707,707,707,707,707,20211207,20211211,EMP-00707-00707,0,0,1,4,3,1,0,78.00,9.2,2,4.10,SDET
708,708,708,708,708,20211208,20211212,EMP-00708-00708,1,0,0,3,0,0,0,78.67,0.0,0,1.20,"Software Test Engineer"
709,709,709,709,709,20211209,20211213,EMP-00709-00709,0,1,0,5,1,0,0,79.33,0.8,1,2.10,"Software Developer"
710,710,710,710,710,20211210,20211214,EMP-00710-00710,0,0,1,2,2,1,1,80.00,1.7,2,2.80,"Full Stack Developer"
711,711,711,711,711,20211211,20211215,EMP-00711-00711,1,0,0,1,3,1,1,80.67,2.5,0,2.90,"Java Developer"
712,712,712,712,712,20211212,20211216,EMP-00712-00712,0,1,0,3,0,0,0,81.33,3.3,1,2.80,"Python Developer"
713,713,713,713,713,20211213,20211217,EMP-00713-00713,0,0,1,5,1,0,0,82.00,4.2,2,4.50,"Power BI Developer"
714,714,714,714,714,20211214,20211218,EMP-00714-00714,1,0,0,4,2,1,0,82.67,5.0,0,1.60,"Statistics Engineer"
715,715,715,715,715,20211215,20211219,EMP-00715-00715,0,1,0,1,3,1,1,83.33,5.8,1,1.50,HR
716,716,716,716,716,20211216,20211220,EMP-00716-00716,0,0,1,3,0,1,1,84.00,6.7,2,3.20,"Business Analyst"
717,717,717,717,717,20211217,20211221,EMP-00717-00717,1,0,0,2,1,0,0,84.67,7.5,0,2.30,"Scrum Master"
718,718,718,718,718,20211218,20211222,EMP-00718-00718,0,1,0,4,2,0,0,85.33,8.3,1,3.20,"Test Engineer"
719,719,719,719,719,20211219,20211223,EMP-00719-00719,0,0,1,6,3,0,0,86.00,9.2,2,4.90,"Data Test Engineer"
720,720,720,720,720,20211220,20211224,EMP-00720-00720,1,0,0,0,0,1,1,86.67,0.0,0,1.00,"Project Manager"
721,721,721,721,721,20211221,20211225,EMP-00721-00721,0,1,0,2,1,1,1,87.33,0.8,1,1.90,"Data Analyst"
722,722,722,722,722,20211222,20211226,EMP-00722-00722,0,0,1,4,2,0,0,88.00,1.7,2,2.60,"Data Engineer"
723,723,723,723,723,20211223,20211227,EMP-00723-00723,1,0,0,3,3,0,0,88.67,2.5,0,2.70,"AI Engineer"
724,724,724,724,724,20211224,20211228,EMP-00724-00724,0,1,0,5,0,0,0,89.33,3.3,1,3.60,"ML Engineer"
725,725,725,725,725,20211225,20211229,EMP-00725-00725,0,0,1,2,1,1,1,90.00,4.2,2,4.30,"Data Scientist"
726,726,726,726,726,20211226,20211230,EMP-00726-00726,1,0,0,1,2,1,1,90.67,5.0,0,1.40,"Data Specialist"
727,727,727,727,727,20211227,20211231,EMP-00727-00727,0,1,0,3,3,0,0,91.33,5.8,1,1.30,"SecOps Engineer"
728,728,728,728,728,20211228,20220101,EMP-00728-00728,0,0,1,5,0,1,0,92.00,6.7,2,3.00,"Security Engineer"
729,729,729,729,729,20211229,20220102,EMP-00729-00729,1,0,0,4,1,0,0,92.67,7.5,0,3.10,"IAM Engineer"
730,730,730,730,730,20211230,20220103,EMP-00730-00730,0,1,0,1,2,1,1,93.33,8.3,1,3.00,"Cyber Professional"
731,731,731,731,731,20211231,20220104,EMP-00731-00731,0,0,1,3,3,1,1,94.00,9.2,2,4.70,SDET
732,732,732,732,732,20220101,20220105,EMP-00732-00732,1,0,0,2,0,0,0,94.67,0.0,0,0.80,"Software Test Engineer"
733,733,733,733,733,20220102,20220106,EMP-00733-00733,0,1,0,4,1,0,0,95.33,0.8,1,1.70,"Software Developer"
734,734,734,734,734,20220103,20220107,EMP-00734-00734,0,0,1,6,2,0,0,96.00,1.7,2,3.40,"Full Stack Developer"
735,735,735,735,735,20220104,20220108,EMP-00735-00735,1,0,0,0,3,1,1,96.67,2.5,0,2.50,"Java Developer"
736,736,736,736,736,20220105,20220109,EMP-00736-00736,0,1,0,2,0,1,1,97.33,3.3,1,3.40,"Python Developer"
737,737,737,737,737,20220106,20220110,EMP-00737-00737,0,0,1,4,1,0,0,98.00,4.2,2,4.10,"Power BI Developer"
738,738,738,738,738,20220107,20220111,EMP-00738-00738,1,0,0,3,2,0,0,98.67,5.0,0,1.20,"Statistics Engineer"
739,739,739,739,739,20220108,20220112,EMP-00739-00739,0,1,0,5,3,0,0,99.33,5.8,1,2.10,HR
740,740,740,740,740,20220109,20220113,EMP-00740-00740,0,0,1,2,0,1,1,100.00,6.7,2,2.80,"Business Analyst"
741,741,741,741,741,20220110,20220114,EMP-00741-00741,1,0,0,1,1,1,1,100.67,7.5,0,2.90,"Scrum Master"
742,742,742,742,742,20220111,20220115,EMP-00742-00742,0,1,0,3,2,1,0,101.33,8.3,1,2.80,"Test Engineer"
743,743,743,743,743,20220112,20220116,EMP-00743-00743,0,0,1,5,3,0,0,102.00,9.2,2,4.50,"Data Test Engineer"
744,744,744,744,744,20220113,20220117,EMP-00744-00744,1,0,0,4,0,0,0,102.67,0.0,0,1.60,"Project Manager"
745,745,745,745,745,20220114,20220118,EMP-00745-00745,0,1,0,1,1,1,1,103.33,0.8,1,1.50,"Data Analyst"
746,746,746,746,746,20220115,20220119,EMP-00746-00746,0,0,1,3,2,1,1,104.00,1.7,2,3.20,"Data Engineer"
747,747,747,747,747,20220116,20220120,EMP-00747-00747,1,0,0,2,3,0,0,104.67,2.5,0,2.30,"AI Engineer"
748,748,748,748,748,20220117,20220121,EMP-00748-00748,0,1,0,4,0,0,0,105.33,3.3,1,3.20,"ML Engineer"
749,749,749,749,749,20220118,20220122,EMP-00749-00749,0,0,1,6,1,1,0,106.00,4.2,2,4.90,"Data Scientist"
750,750,750,750,750,20220119,20220123,EMP-00750-00750,1,0,0,0,2,1,1,106.67,5.0,0,1.00,"Data Specialist"
751,751,751,751,751,20220120,20220124,EMP-00751-00751,0,1,0,2,3,1,1,107.33,5.8,1,1.90,"SecOps Engineer"
752,752,752,752,752,20220121,20220125,EMP-00752-00752,0,0,1,4,0,0,0,108.00,6.7,2,2.60,"Security Engineer"
753,753,753,753,753,20220122,20220126,EMP-00753-00753,1,0,0,3,1,0,0,108.67,7.5,0,2.70,"IAM Engineer"
754,754,754,754,754,20220123,20220127,EMP-00754-00754,0,1,0,5,2,0,0,109.33,8.3,1,3.60,"Cyber Professional"
755,755,755,755,755,20220124,20220128,EMP-00755-00755,0,0,1,2,3,1,1,110.00,9.2,2,4.30,SDET
756,756,756,756,756,20220125,20220129,EMP-00756-00756,1,0,0,1,0,1,1,110.67,0.0,0,1.40,"Software Test Engineer"
757,757,757,757,757,20220126,20220130,EMP-00757-00757,0,1,0,3,1,0,0,111.33,0.8,1,1.30,"Software Developer"
758,758,758,758,758,20220127,20220131,EMP-00758-00758,0,0,1,5,2,0,0,112.00,1.7,2,3.00,"Full Stack Developer"
759,759,759,759,759,20220128,20220201,EMP-00759-00759,1,0,0,4,3,0,0,112.67,2.5,0,3.10,"Java Developer"
760,760,760,760,760,20220129,20220202,EMP-00760-00760,0,1,0,1,0,1,1,113.33,3.3,1,3.00,"Python Developer"
761,761,761,761,761,20220130,20220203,EMP-00761-00761,0,0,1,3,1,1,1,114.00,4.2,2,4.70,"Power BI Developer"
762,762,762,762,762,20220131,20220204,EMP-00762-00762,1,0,0,2,2,0,0,114.67,5.0,0,0.80,"Statistics Engineer"
763,763,763,763,763,20220201,20220205,EMP-00763-00763,0,1,0,4,3,1,0,115.33,5.8,1,1.70,HR
764,764,764,764,764,20220202,20220206,EMP-00764-00764,0,0,1,6,0,0,0,116.00,6.7,2,3.40,"Business Analyst"
765,765,765,765,765,20220203,20220207,EMP-00765-00765,1,0,0,0,1,1,1,116.67,7.5,0,2.50,"Scrum Master"
766,766,766,766,766,20220204,20220208,EMP-00766-00766,0,1,0,2,2,1,1,117.33,8.3,1,3.40,"Test Engineer"
767,767,767,767,767,20220205,20220209,EMP-00767-00767,0,0,1,4,3,0,0,118.00,9.2,2,4.10,"Data Test Engineer"
768,768,768,768,768,20220206,20220210,EMP-00768-00768,1,0,0,3,0,0,0,118.67,0.0,0,1.20,"Project Manager"
769,769,769,769,769,20220207,20220211,EMP-00769-00769,0,1,0,5,1,0,0,119.33,0.8,1,2.10,"Data Analyst"
770,770,770,770,770,20220208,20220212,EMP-00770-00770,0,0,1,2,2,1,1,120.00,1.7,2,2.80,"Data Engineer"
771,771,771,771,771,20220209,20220213,EMP-00771-00771,1,0,0,1,3,1,1,120.67,2.5,0,2.90,"AI Engineer"
772,772,772,772,772,20220210,20220214,EMP-00772-00772,0,1,0,3,0,0,0,121.33,3.3,1,2.80,"ML Engineer"
773,773,773,773,773,20220211,20220215,EMP-00773-00773,0,0,1,5,1,0,0,122.00,4.2,2,4.50,"Data Scientist"
774,774,774,774,774,20220212,20220216,EMP-00774-00774,1,0,0,4,2,0,0,122.67,5.0,0,1.60,"Data Specialist"
775,775,775,775,775,20220213,20220217,EMP-00775-00775,0,1,0,1,3,1,1,123.33,5.8,1,1.50,"SecOps Engineer"
776,776,776,776,776,20220214,20220218,EMP-00776-00776,0,0,1,3,0,1,1,124.00,6.7,2,3.20,"Security Engineer"
777,777,777,777,777,20220215,20220219,EMP-00777-00777,1,0,0,2,1,1,0,124.67,7.5,0,2.30,"IAM Engineer"
778,778,778,778,778,20220216,20220220,EMP-00778-00778,0,1,0,4,2,0,0,125.33,8.3,1,3.20,"Cyber Professional"
779,779,779,779,779,20220217,20220221,EMP-00779-00779,0,0,1,6,3,0,0,126.00,9.2,2,4.90,SDET
780,780,780,780,780,20220218,20220222,EMP-00780-00780,1,0,0,0,0,1,1,126.67,0.0,0,1.00,"Software Test Engineer"
781,781,781,781,781,20220219,20220223,EMP-00781-00781,0,1,0,2,1,1,1,127.33,0.8,1,1.90,"Software Developer"
782,782,782,782,782,20220220,20220224,EMP-00782-00782,0,0,1,4,2,0,0,128.00,1.7,2,2.60,"Full Stack Developer"
783,783,783,783,783,20220221,20220225,EMP-00783-00783,1,0,0,3,3,0,0,128.67,2.5,0,2.70,"Java Developer"
784,784,784,784,784,20220222,20220226,EMP-00784-00784,0,1,0,5,0,1,0,129.33,3.3,1,3.60,"Python Developer"
785,785,785,785,785,20220223,20220227,EMP-00785-00785,0,0,1,2,1,1,1,130.00,4.2,2,4.30,"Power BI Developer"
786,786,786,786,786,20220224,20220228,EMP-00786-00786,1,0,0,1,2,1,1,130.67,5.0,0,1.40,"Statistics Engineer"
787,787,787,787,787,20220225,20220301,EMP-00787-00787,0,1,0,3,3,0,0,131.33,5.8,1,1.30,HR
788,788,788,788,788,20220226,20220302,EMP-00788-00788,0,0,1,5,0,0,0,132.00,6.7,2,3.00,"Business Analyst"
789,789,789,789,789,20220227,20220303,EMP-00789-00789,1,0,0,4,1,0,0,132.67,7.5,0,3.10,"Scrum Master"
790,790,790,790,790,20220228,20220304,EMP-00790-00790,0,1,0,1,2,1,1,133.33,8.3,1,3.00,"Test Engineer"
791,791,791,791,791,20220301,20220305,EMP-00791-00791,0,0,1,3,3,1,1,134.00,9.2,2,4.70,"Data Test Engineer"
792,792,792,792,792,20220302,20220306,EMP-00792-00792,1,0,0,2,0,0,0,134.67,0.0,0,0.80,"Project Manager"
793,793,793,793,793,20220303,20220307,EMP-00793-00793,0,1,0,4,1,0,0,135.33,0.8,1,1.70,"Data Analyst"
794,794,794,794,794,20220304,20220308,EMP-00794-00794,0,0,1,6,2,0,0,136.00,1.7,2,3.40,"Data Engineer"
795,795,795,795,795,20220305,20220309,EMP-00795-00795,1,0,0,0,3,1,1,136.67,2.5,0,2.50,"AI Engineer"
796,796,796,796,796,20220306,20220310,EMP-00796-00796,0,1,0,2,0,1,1,137.33,3.3,1,3.40,"ML Engineer"
797,797,797,797,797,20220307,20220311,EMP-00797-00797,0,0,1,4,1,0,0,138.00,4.2,2,4.10,"Data Scientist"
798,798,798,798,798,20220308,20220312,EMP-00798-00798,1,0,0,3,2,1,0,138.67,5.0,0,1.20,"Data Specialist"
799,799,799,799,799,20220309,20220313,EMP-00799-00799,0,1,0,5,3,0,0,139.33,5.8,1,2.10,"SecOps Engineer"
800,800,800,800,800,20220310,20220314,EMP-00800-00800,0,0,1,2,0,1,1,6.67,6.7,2,2.80,"Security Engineer"
801,801,801,801,801,20220311,20220315,EMP-00801-00801,1,0,0,1,1,1,1,7.33,7.5,0,2.90,"IAM Engineer"
802,802,802,802,802,20220312,20220316,EMP-00802-00802,0,1,0,3,2,0,0,8.00,8.3,1,2.80,"Cyber Professional"
803,803,803,803,803,20220313,20220317,EMP-00803-00803,0,0,1,5,3,0,0,8.67,9.2,2,4.50,SDET
804,804,804,804,804,20220314,20220318,EMP-00804-00804,1,0,0,4,0,0,0,9.33,0.0,0,1.60,"Software Test Engineer"
805,805,805,805,805,20220315,20220319,EMP-00805-00805,0,1,0,1,1,1,1,10.00,0.8,1,1.50,"Software Developer"
806,806,806,806,806,20220316,20220320,EMP-00806-00806,0,0,1,3,2,1,1,10.67,1.7,2,3.20,"Full Stack Developer"
807,807,807,807,807,20220317,20220321,EMP-00807-00807,1,0,0,2,3,0,0,11.33,2.5,0,2.30,"Java Developer"
808,808,808,808,808,20220318,20220322,EMP-00808-00808,0,1,0,4,0,0,0,12.00,3.3,1,3.20,"Python Developer"
809,809,809,809,809,20220319,20220323,EMP-00809-00809,0,0,1,6,1,0,0,12.67,4.2,2,4.90,"Power BI Developer"
810,810,810,810,810,20220320,20220324,EMP-00810-00810,1,0,0,0,2,1,1,13.33,5.0,0,1.00,"Statistics Engineer"
811,811,811,811,811,20220321,20220325,EMP-00811-00811,0,1,0,2,3,1,1,14.00,5.8,1,1.90,HR
812,812,812,812,812,20220322,20220326,EMP-00812-00812,0,0,1,4,0,1,0,14.67,6.7,2,2.60,"Business Analyst"
813,813,813,813,813,20220323,20220327,EMP-00813-00813,1,0,0,3,1,0,0,15.33,7.5,0,2.70,"Scrum Master"
814,814,814,814,814,20220324,20220328,EMP-00814-00814,0,1,0,5,2,0,0,16.00,8.3,1,3.60,"Test Engineer"
815,815,815,815,815,20220325,20220329,EMP-00815-00815,0,0,1,2,3,1,1,16.67,9.2,2,4.30,"Data Test Engineer"
816,816,816,816,816,20220326,20220330,EMP-00816-00816,1,0,0,1,0,1,1,17.33,0.0,0,1.40,"Project Manager"
817,817,817,817,817,20220327,20220331,EMP-00817-00817,0,1,0,3,1,0,0,18.00,0.8,1,1.30,"Data Analyst"
818,818,818,818,818,20220328,20220401,EMP-00818-00818,0,0,1,5,2,0,0,18.67,1.7,2,3.00,"Data Engineer"
819,819,819,819,819,20220329,20220402,EMP-00819-00819,1,0,0,4,3,1,0,19.33,2.5,0,3.10,"AI Engineer"
820,820,820,820,820,20220330,20220403,EMP-00820-00820,0,1,0,1,0,1,1,20.00,3.3,1,3.00,"ML Engineer"
821,821,821,821,821,20220331,20220404,EMP-00821-00821,0,0,1,3,1,1,1,20.67,4.2,2,4.70,"Data Scientist"
822,822,822,822,822,20220401,20220405,EMP-00822-00822,1,0,0,2,2,0,0,21.33,5.0,0,0.80,"Data Specialist"
823,823,823,823,823,20220402,20220406,EMP-00823-00823,0,1,0,4,3,0,0,22.00,5.8,1,1.70,"SecOps Engineer"
824,824,824,824,824,20220403,20220407,EMP-00824-00824,0,0,1,6,0,0,0,22.67,6.7,2,3.40,"Security Engineer"
825,825,825,825,825,20220404,20220408,EMP-00825-00825,1,0,0,0,1,1,1,23.33,7.5,0,2.50,"IAM Engineer"
826,826,826,826,826,20220405,20220409,EMP-00826-00826,0,1,0,2,2,1,1,24.00,8.3,1,3.40,"Cyber Professional"
827,827,827,827,827,20220406,20220410,EMP-00827-00827,0,0,1,4,3,0,0,24.67,9.2,2,4.10,SDET
828,828,828,828,828,20220407,20220411,EMP-00828-00828,1,0,0,3,0,0,0,25.33,0.0,0,1.20,"Software Test Engineer"
829,829,829,829,829,20220408,20220412,EMP-00829-00829,0,1,0,5,1,0,0,26.00,0.8,1,2.10,"Software Developer"
830,830,830,830,830,20220409,20220413,EMP-00830-00830,0,0,1,2,2,1,1,26.67,1.7,2,2.80,"Full Stack Developer"
831,831,831,831,831,20220410,20220414,EMP-00831-00831,1,0,0,1,3,1,1,27.33,2.5,0,2.90,"Java Developer"
832,832,832,832,832,20220411,20220415,EMP-00832-00832,0,1,0,3,0,0,0,28.00,3.3,1,2.80,"Python Developer"
833,833,833,833,833,20220412,20220416,EMP-00833-00833,0,0,1,5,1,1,0,28.67,4.2,2,4.50,"Power BI Developer"
834,834,834,834,834,20220413,20220417,EMP-00834-00834,1,0,0,4,2,0,0,29.33,5.0,0,1.60,"Statistics Engineer"
835,835,835,835,835,20220414,20220418,EMP-00835-00835,0,1,0,1,3,1,1,30.00,5.8,1,1.50,HR
836,836,836,836,836,20220415,20220419,EMP-00836-00836,0,0,1,3,0,1,1,30.67,6.7,2,3.20,"Business Analyst"
837,837,837,837,837,20220416,20220420,EMP-00837-00837,1,0,0,2,1,0,0,31.33,7.5,0,2.30,"Scrum Master"
838,838,838,838,838,20220417,20220421,EMP-00838-00838,0,1,0,4,2,0,0,32.00,8.3,1,3.20,"Test Engineer"
839,839,839,839,839,20220418,20220422,EMP-00839-00839,0,0,1,6,3,0,0,32.67,9.2,2,4.90,"Data Test Engineer"
840,840,840,840,840,20220419,20220423,EMP-00840-00840,1,0,0,0,0,1,1,33.33,0.0,0,1.00,"Project Manager"
841,841,841,841,841,20220420,20220424,EMP-00841-00841,0,1,0,2,1,1,1,34.00,0.8,1,1.90,"Data Analyst"
842,842,842,842,842,20220421,20220425,EMP-00842-00842,0,0,1,4,2,0,0,34.67,1.7,2,2.60,"Data Engineer"
843,843,843,843,843,20220422,20220426,EMP-00843-00843,1,0,0,3,3,0,0,35.33,2.5,0,2.70,"AI Engineer"
844,844,844,844,844,20220423,20220427,EMP-00844-00844,0,1,0,5,0,0,0,36.00,3.3,1,3.60,"ML Engineer"
845,845,845,845,845,20220424,20220428,EMP-00845-00845,0,0,1,2,1,1,1,36.67,4.2,2,4.30,"Data Scientist"
846,846,846,846,846,20220425,20220429,EMP-00846-00846,1,0,0,1,2,1,1,37.33,5.0,0,1.40,"Data Specialist"
847,847,847,847,847,20220426,20220430,EMP-00847-00847,0,1,0,3,3,1,0,38.00,5.8,1,1.30,"SecOps Engineer"
848,848,848,848,848,20220427,20220501,EMP-00848-00848,0,0,1,5,0,0,0,38.67,6.7,2,3.00,"Security Engineer"
849,849,849,849,849,20220428,20220502,EMP-00849-00849,1,0,0,4,1,0,0,39.33,7.5,0,3.10,"IAM Engineer"
850,850,850,850,850,20220429,20220503,EMP-00850-00850,0,1,0,1,2,1,1,40.00,8.3,1,3.00,"Cyber Professional"
851,851,851,851,851,20220430,20220504,EMP-00851-00851,0,0,1,3,3,1,1,40.67,9.2,2,4.70,SDET
852,852,852,852,852,20220501,20220505,EMP-00852-00852,1,0,0,2,0,0,0,41.33,0.0,0,0.80,"Software Test Engineer"
853,853,853,853,853,20220502,20220506,EMP-00853-00853,0,1,0,4,1,0,0,42.00,0.8,1,1.70,"Software Developer"
854,854,854,854,854,20220503,20220507,EMP-00854-00854,0,0,1,6,2,1,0,42.67,1.7,2,3.40,"Full Stack Developer"
855,855,855,855,855,20220504,20220508,EMP-00855-00855,1,0,0,0,3,1,1,43.33,2.5,0,2.50,"Java Developer"
856,856,856,856,856,20220505,20220509,EMP-00856-00856,0,1,0,2,0,1,1,44.00,3.3,1,3.40,"Python Developer"
857,857,857,857,857,20220506,20220510,EMP-00857-00857,0,0,1,4,1,0,0,44.67,4.2,2,4.10,"Power BI Developer"
858,858,858,858,858,20220507,20220511,EMP-00858-00858,1,0,0,3,2,0,0,45.33,5.0,0,1.20,"Statistics Engineer"
859,859,859,859,859,20220508,20220512,EMP-00859-00859,0,1,0,5,3,0,0,46.00,5.8,1,2.10,HR
860,860,860,860,860,20220509,20220513,EMP-00860-00860,0,0,1,2,0,1,1,46.67,6.7,2,2.80,"Business Analyst"
861,861,861,861,861,20220510,20220514,EMP-00861-00861,1,0,0,1,1,1,1,47.33,7.5,0,2.90,"Scrum Master"
862,862,862,862,862,20220511,20220515,EMP-00862-00862,0,1,0,3,2,0,0,48.00,8.3,1,2.80,"Test Engineer"
863,863,863,863,863,20220512,20220516,EMP-00863-00863,0,0,1,5,3,0,0,48.67,9.2,2,4.50,"Data Test Engineer"
864,864,864,864,864,20220513,20220517,EMP-00864-00864,1,0,0,4,0,0,0,49.33,0.0,0,1.60,"Project Manager"
865,865,865,865,865,20220514,20220518,EMP-00865-00865,0,1,0,1,1,1,1,50.00,0.8,1,1.50,"Data Analyst"
866,866,866,866,866,20220515,20220519,EMP-00866-00866,0,0,1,3,2,1,1,50.67,1.7,2,3.20,"Data Engineer"
867,867,867,867,867,20220516,20220520,EMP-00867-00867,1,0,0,2,3,0,0,51.33,2.5,0,2.30,"AI Engineer"
868,868,868,868,868,20220517,20220521,EMP-00868-00868,0,1,0,4,0,1,0,52.00,3.3,1,3.20,"ML Engineer"
869,869,869,869,869,20220518,20220522,EMP-00869-00869,0,0,1,6,1,0,0,52.67,4.2,2,4.90,"Data Scientist"
870,870,870,870,870,20220519,20220523,EMP-00870-00870,1,0,0,0,2,1,1,53.33,5.0,0,1.00,"Data Specialist"
871,871,871,871,871,20220520,20220524,EMP-00871-00871,0,1,0,2,3,1,1,54.00,5.8,1,1.90,"SecOps Engineer"
872,872,872,872,872,20220521,20220525,EMP-00872-00872,0,0,1,4,0,0,0,54.67,6.7,2,2.60,"Security Engineer"
873,873,873,873,873,20220522,20220526,EMP-00873-00873,1,0,0,3,1,0,0,55.33,7.5,0,2.70,"IAM Engineer"
874,874,874,874,874,20220523,20220527,EMP-00874-00874,0,1,0,5,2,0,0,56.00,8.3,1,3.60,"Cyber Professional"
875,875,875,875,875,20220524,20220528,EMP-00875-00875,0,0,1,2,3,1,1,56.67,9.2,2,4.30,SDET
876,876,876,876,876,20220525,20220529,EMP-00876-00876,1,0,0,1,0,1,1,57.33,0.0,0,1.40,"Software Test Engineer"
877,877,877,877,877,20220526,20220530,EMP-00877-00877,0,1,0,3,1,0,0,58.00,0.8,1,1.30,"Software Developer"
878,878,878,878,878,20220527,20220531,EMP-00878-00878,0,0,1,5,2,0,0,58.67,1.7,2,3.00,"Full Stack Developer"
879,879,879,879,879,20220528,20220601,EMP-00879-00879,1,0,0,4,3,0,0,59.33,2.5,0,3.10,"Java Developer"
880,880,880,880,880,20220529,20220602,EMP-00880-00880,0,1,0,1,0,1,1,60.00,3.3,1,3.00,"Python Developer"
881,881,881,881,881,20220530,20220603,EMP-00881-00881,0,0,1,3,1,1,1,60.67,4.2,2,4.70,"Power BI Developer"
882,882,882,882,882,20220531,20220604,EMP-00882-00882,1,0,0,2,2,1,0,61.33,5.0,0,0.80,"Statistics Engineer"
883,883,883,883,883,20220601,20220605,EMP-00883-00883,0,1,0,4,3,0,0,62.00,5.8,1,1.70,HR
884,884,884,884,884,20220602,20220606,EMP-00884-00884,0,0,1,6,0,0,0,62.67,6.7,2,3.40,"Business Analyst"
885,885,885,885,885,20220603,20220607,EMP-00885-00885,1,0,0,0,1,1,1,63.33,7.5,0,2.50,"Scrum Master"
886,886,886,886,886,20220604,20220608,EMP-00886-00886,0,1,0,2,2,1,1,64.00,8.3,1,3.40,"Test Engineer"
887,887,887,887,887,20220605,20220609,EMP-00887-00887,0,0,1,4,3,0,0,64.67,9.2,2,4.10,"Data Test Engineer"
888,888,888,888,888,20220606,20220610,EMP-00888-00888,1,0,0,3,0,0,0,65.33,0.0,0,1.20,"Project Manager"
889,889,889,889,889,20220607,20220611,EMP-00889-00889,0,1,0,5,1,1,0,66.00,0.8,1,2.10,"Data Analyst"
890,890,890,890,890,20220608,20220612,EMP-00890-00890,0,0,1,2,2,1,1,66.67,1.7,2,2.80,"Data Engineer"
891,891,891,891,891,20220609,20220613,EMP-00891-00891,1,0,0,1,3,1,1,67.33,2.5,0,2.90,"AI Engineer"
892,892,892,892,892,20220610,20220614,EMP-00892-00892,0,1,0,3,0,0,0,68.00,3.3,1,2.80,"ML Engineer"
